l i j f[l] s[l] h[l]
174 3 20 1.4631 -1.3567245500000003 1.1102230246251565e-16
175 4 20 -1.8832 -2.3385095000000002 2.220446049250313e-16
176 5 20 0.015089 -0.16878799999999994 2.7755575615628914e-17
177 6 20 -4.3218 -1.00452345 1.1102230246251565e-16
178 7 20 0.42587 3.702341950000001 -1.1102230246251565e-15
179 8 20 -0.99618 -0.10259655000000019 -2.220446049250313e-16
180 9 20 -0.14515 0.283028 -4.440892098500626e-16
181 10 20 1.869 0.32105144999999996 -4.440892098500626e-16
182 11 20 -0.97815 0.1103575 -1.1102230246251565e-16
183 12 20 -3.161 -1.368541 -3.3306690738754696e-16
184 13 20 0.38717 -0.30152645000000006 -1.6653345369377348e-16
185 14 20 -0.50243 1.5221869999999997 -1.1102230246251565e-16
186 15 20 -2.4162 -1.9231644500000005 5.551115123125783e-16
187 16 20 -0.32825 -0.33990449999999983 4.440892098500626e-16
188 17 20 -1.5405 0.957657 4.440892098500626e-16
189 18 20 -1.9902 0.01198155000000009 4.440892098500626e-16
190 19 20 -0.73811 -2.0983950000000005 8.881784197001252e-16
