t i j k u[t]
339 3 4 19 0.066454
340 3 4 20 0.03294399999999997
341 3 5 6 0.015947500000000003
342 3 5 7 0.05438200000000001
343 3 5 8 0.11524499999999999
344 3 5 9 0.018989000000000016
345 3 5 10 -0.05758350000000001
346 3 5 11 0.026214999999999995
347 3 5 12 -0.02240999999999999
348 3 5 13 0.01930000000000001
349 3 5 14 0.04247450000000001
350 3 5 15 -0.066985
351 3 5 16 0.019430000000000003
352 3 5 17 0.270839595
353 3 5 18 -0.1496
354 3 5 19 0.053599999999999995
355 3 5 20 -0.06782500000000002
356 3 6 7 0.0026605000000000044
357 3 6 8 0.3054800000000001
358 3 6 9 0.0010500000000000177
359 3 6 10 -0.043030000000000006
360 3 6 11 -0.16691000000000006
361 3 6 12 0.02885
362 3 6 13 0.042645850000000006
363 3 6 14 -0.028695000000000005
364 3 6 15 0.002021500000000007
365 3 6 16 0.13268449999999998
366 3 6 17 0.23539000000000002
367 3 6 18 -0.15645499999999998
368 3 6 19 0.037870000000000015
369 3 6 20 0.0637
370 3 7 8 0.03355499999999998
371 3 7 9 -0.10291999999999998
372 3 7 10 -0.010664000000000009
373 3 7 11 -0.003178500000000015
374 3 7 12 0.06689350000000001
375 3 7 13 -0.163605
376 3 7 14 -0.22348999999999997
377 3 7 15 -0.27757000000000004
378 3 7 16 -0.23745000000000005
379 3 7 17 0.192225
380 3 7 18 -0.02239
381 3 7 19 -0.08685000000000001
382 3 7 20 0.025454999999999985
383 3 8 9 -0.2090045
384 3 8 10 -0.22057
385 3 8 11 -0.33108000000000004
386 3 8 12 -0.216055
387 3 8 13 -0.359115
388 3 8 14 -0.22904999999999998
389 3 8 15 -0.28176500000000004
390 3 8 16 -0.28856
391 3 8 17 -0.16884000000000002
392 3 8 18 -0.296805
393 3 8 19 -0.345595
394 3 8 20 -0.08802362
395 3 9 10 -0.04477250000000002
396 3 9 11 -0.18786000000000003
397 3 9 12 0.11599000000000001
398 3 9 13 -0.183785
399 3 9 14 0.021700499999999994
400 3 9 15 -0.24523500000000004
401 3 9 16 -0.032505000000000006
402 3 9 17 0.05319999999999996
403 3 9 18 -0.15363500000000002
404 3 9 19 -0.06217000000000002
405 3 9 20 0.014964999999999975
406 3 10 11 -0.020360000000000014
407 3 10 12 0.18313500000000002
408 3 10 13 0.10737000000000002
409 3 10 14 -0.0032800000000000164
410 3 10 15 -0.182335
411 3 10 16 0.030435
412 3 10 17 0.16755
413 3 10 18 -0.052055
414 3 10 19 0.035400000000000015
415 3 10 20 0.09809500000000002
416 3 11 12 0.06434900000000002
417 3 11 13 -0.09527
418 3 11 14 0.020211500000000018
419 3 11 15 -0.013329999999999988
420 3 11 16 0.03185800000000001
421 3 11 17 0.2625255
422 3 11 18 -0.06197
423 3 11 19 -0.029194999999999995
424 3 11 20 0.11724250000000001
425 3 12 13 -0.20159500000000002
426 3 12 14 0.060110000000000004
427 3 12 15 -0.25347000000000003
428 3 12 16 0.101745
429 3 12 17 0.04139499999999999
430 3 12 18 0.034245000000000005
431 3 12 19 0.162625
432 3 12 20 -0.03004000000000002
433 3 13 14 0.11248600000000002
434 3 13 15 0.027195000000000007
435 3 13 16 0.17243
436 3 13 17 0.17392999999999997
437 3 13 18 0.12989000000000003
438 3 13 19 0.11155499999999999
439 3 13 20 0.0838855
440 3 14 15 -0.05007500000000001
441 3 14 16 -0.07663500000000001
442 3 14 17 0.259635
443 3 14 18 0.021669500000000005
444 3 14 19 -0.02645850000000001
445 3 14 20 0.16100499999999998
446 3 15 16 0.019155000000000002
447 3 15 17 0.36098
448 3 15 18 -0.028605000000000002
449 3 15 19 0.029140000000000003
450 3 15 20 0.1289775
451 3 16 17 0.2000825
452 3 16 18 0.049519999999999995
453 3 16 19 -0.04653000000000001
454 3 16 20 0.139445
455 3 17 18 -0.1969519
456 3 17 19 -0.342075
457 3 17 20 -0.028759999999999987
458 3 18 19 0.122605
459 3 18 20 0.0669829
460 3 19 20 0.07357399999999999
461 4 5 6 -0.16270749999999998
462 4 5 7 0.005456499999999993
463 4 5 8 -0.23223000000000005
464 4 5 9 -0.044801000000000014
465 4 5 10 0.04213650000000001
466 4 5 11 0.311815
467 4 5 12 -0.029280000000000007
468 4 5 13 0.15908000000000003
469 4 5 14 0.0887095
470 4 5 15 -0.0068900000000000185
471 4 5 16 0.017869999999999997
472 4 5 17 0.04744959499999999
473 4 5 18 -0.170835
474 4 5 19 -0.0043949999999999935
475 4 5 20 -0.09231000000000003
476 4 6 7 0.13239
477 4 6 8 0.13666000000000003
478 4 6 9 0.115915
479 4 6 10 0.23534500000000003
480 4 6 11 0.297345
481 4 6 12 0.20063499999999998
482 4 6 13 0.36108085
483 4 6 14 0.196195
484 4 6 15 0.24077149999999997
485 4 6 16 0.30977950000000004
486 4 6 17 0.190655
487 4 6 18 0.0009650000000000159
488 4 6 19 0.15853000000000003
489 4 6 20 0.21786999999999998
490 4 7 8 -0.2649945
491 4 7 9 -0.11778450000000001
492 4 7 10 0.13798150000000003
493 4 7 11 0.33134700000000006
494 4 7 12 0.10894900000000002
495 4 7 13 0.025100499999999994
496 4 7 14 -0.12832949999999999
497 4 7 15 -0.1685495
498 4 7 16 -0.1900845
499 4 7 17 0.017760500000000002
500 4 7 18 0.00530050000000002
501 4 7 19 -0.09591949999999998
502 4 7 20 0.0498955
503 4 8 9 0.0746805
504 4 8 10 0.22662500000000005
505 4 8 11 0.30199499999999996
506 4 8 12 0.12455000000000002
507 4 8 13 0.12814
508 4 8 14 0.16466
509 4 8 15 0.125805
510 4 8 16 0.057355000000000024
511 4 8 17 -0.04475500000000002
512 4 8 18 0.029435000000000013
513 4 8 19 -0.056114999999999964
514 4 8 20 0.23496638
515 4 9 10 0.11873750000000002
516 4 9 11 0.16152999999999998
517 4 9 12 0.17290999999999998
518 4 9 13 0.019784999999999987
519 4 9 14 0.1317255
520 4 9 15 -0.12135000000000003
521 4 9 16 0.029725000000000015
522 4 9 17 -0.10640000000000001
523 4 9 18 -0.11107999999999998
524 4 9 19 -0.056374999999999995
525 4 9 20 0.05427000000000001
526 4 10 11 0.16551999999999997
527 4 10 12 0.07654499999999999
528 4 10 13 0.14743
529 4 10 14 -0.05676500000000003
530 4 10 15 -0.22196000000000002
531 4 10 16 -0.070845
532 4 10 17 -0.15556000000000003
533 4 10 18 -0.17301000000000002
534 4 10 19 -0.12231500000000001
535 4 10 20 -0.02611000000000001
536 4 11 12 -0.22812100000000002
537 4 11 13 -0.24109
538 4 11 14 -0.2191535
539 4 11 15 -0.23883500000000002
540 4 11 16 -0.255302
541 4 11 17 -0.2464645
542 4 11 18 -0.368805
543 4 11 19 -0.37279000000000007
544 4 11 20 -0.19284250000000003
545 4 12 13 -0.05494500000000001
546 4 12 14 0.11321500000000001
547 4 12 15 -0.18650500000000003
548 4 12 16 0.10705500000000003
549 4 12 17 -0.17512500000000003
550 4 12 18 0.019880000000000023
551 4 12 19 0.11150000000000003
552 4 12 20 -0.047655
553 4 13 14 0.01894100000000001
554 4 13 15 -0.05249
555 4 13 16 0.031090000000000017
556 4 13 17 -0.18924
557 4 13 18 -0.03112499999999997
558 4 13 19 -0.08621999999999998
559 4 13 20 -0.08037949999999999
560 4 14 15 -0.036215000000000004
561 4 14 16 -0.12443000000000001
562 4 14 17 -0.009989999999999999
563 4 14 18 -0.045800499999999994
564 4 14 19 -0.13068849999999999
565 4 14 20 0.090285
566 4 15 16 -0.04249999999999999
567 4 15 17 0.07749500000000001
568 4 15 18 -0.10993499999999999
569 4 15 19 -0.08894999999999999
570 4 15 20 0.044397500000000006
571 4 16 17 -0.021747500000000013
572 4 16 18 0.029845000000000003
573 4 16 19 -0.102965
574 4 16 20 0.11652000000000001
575 4 17 18 0.005203100000000018
576 4 17 19 -0.17668
577 4 17 20 0.17014500000000005
578 4 18 19 0.08584500000000002
579 4 18 20 0.0637329
580 4 19 20 0.107084
581 5 6 7 -0.035774
582 5 6 8 0.20618250000000002
583 5 6 9 -0.001991500000000002
584 5 6 10 0.030501000000000004
585 5 6 11 -0.17717750000000002
586 5 6 12 0.0672075
587 5 6 13 0.03929335000000001
588 5 6 14 -0.05522199999999999
589 5 6 15 0.08495400000000002
590 5 6 16 0.129202
591 5 6 17 -0.019502094999999997
592 5 6 18 0.009092499999999993
593 5 6 19 0.00021750000000000382
594 5 6 20 0.1474725
595 5 7 8 -0.027308
596 5 7 9 -0.067527
597 5 7 10 0.1013015
598 5 7 11 0.0249885
599 5 7 12 0.14368550000000002
600 5 7 13 -0.128523
601 5 7 14 -0.2115825
602 5 7 15 -0.156203
603 5 7 16 -0.20249800000000004
604 5 7 17 -0.024232595000000003
605 5 7 18 0.181592
606 5 7 19 -0.086068
607 5 7 20 0.147662
608 5 8 9 -0.11274850000000002
609 5 8 10 -0.047741500000000006
610 5 8 11 -0.24205000000000004
611 5 8 12 -0.07840000000000001
612 5 8 13 -0.26317000000000007
613 5 8 14 -0.15627950000000002
614 5 8 15 -0.099535
615 5 8 16 -0.192745
616 5 8 17 -0.32443459500000005
617 5 8 18 -0.03196000000000001
618 5 8 19 -0.28395
619 5 8 20 0.09504638000000001
620 5 9 10 0.03180000000000001
621 5 9 11 -0.19508600000000004
622 5 9 12 0.15738900000000003
623 5 9 13 -0.184096
624 5 9 14 -0.0017850000000000006
625 5 9 15 -0.159261
626 5 9 16 -0.032945999999999996
627 5 9 17 -0.198650595
628 5 9 18 0.014954000000000002
629 5 9 19 -0.09678100000000002
630 5 9 20 0.10177900000000004
631 5 10 11 -0.1041585
632 5 10 12 0.1479615
633 5 10 13 0.030486500000000007
634 5 10 14 -0.10333800000000001
635 5 10 15 -0.17293350000000002
636 5 10 16 -0.04657850000000001
637 5 10 17 -0.16087309500000002
638 5 10 18 0.03996150000000001
639 5 10 19 -0.07578350000000002
640 5 10 20 0.10833650000000002
641 5 11 12 0.11297400000000002
642 5 11 13 -0.08835500000000002
643 5 11 14 0.003952
644 5 11 15 0.07987000000000001
645 5 11 16 0.038643000000000004
646 5 11 17 0.017900904999999998
647 5 11 18 0.113845
648 5 11 19 -0.05658000000000002
649 5 11 20 0.21128250000000004
650 5 12 13 -0.243305
651 5 12 14 -0.004774499999999993
652 5 12 15 -0.20889500000000005
653 5 12 16 0.05990500000000001
654 5 12 17 -0.251854595
655 5 12 18 0.161435
656 5 12 19 0.08661500000000001
657 5 12 20 0.015375000000000007
658 5 13 14 0.0893115
659 5 13 15 0.11348
660 5 13 16 0.1723
661 5 13 17 -0.07760959500000002
662 5 13 18 0.29879
663 5 13 19 0.077255
664 5 13 20 0.1710105
665 5 14 15 0.059384500000000014
666 5 14 16 -0.053590499999999985
667 5 14 17 0.03126990500000001
668 5 14 18 0.213744
669 5 14 19 -0.037584000000000006
670 5 14 20 0.2713045
671 5 15 16 -0.06726
672 5 15 17 0.023155404999999997
673 5 15 18 0.05400999999999999
674 5 15 19 -0.09144500000000001
675 5 15 20 0.1298175
676 5 16 17 -0.05132709500000002
677 5 16 18 0.21855
678 5 16 19 -0.08070000000000002
679 5 16 20 0.2267
680 5 17 18 0.22348769500000007
681 5 17 19 -0.12483540500000002
682 5 17 20 0.30990459500000006
683 5 18 19 -0.08059500000000001
684 5 18 20 -0.014792099999999992
685 5 19 20 0.19499900000000003
686 6 7 8 -0.2692645
687 6 7 9 -0.10130950000000002
688 6 7 10 0.0350265
689 6 7 11 0.166392
690 6 7 12 0.040704000000000004
691 6 7 13 -0.20359035
692 6 7 14 -0.19213449999999999
693 6 7 15 -0.27693100000000004
694 6 7 16 -0.36747399999999997
695 6 7 17 -0.04050450000000001
696 6 7 18 0.13672549999999997
697 6 7 19 -0.12205950000000003
698 6 7 20 -0.0355845
699 6 8 9 0.0954255
700 6 8 10 0.12794000000000003
701 6 8 11 0.14131000000000002
702 6 8 12 0.06057500000000001
703 6 8 13 -0.09628085
704 6 8 14 0.10512500000000002
705 6 8 15 0.0216935
706 6 8 16 -0.1157645
707 6 8 17 -0.09875000000000005
708 6 8 18 0.16512999999999997
709 6 8 19 -0.07798499999999997
710 6 8 20 0.15375638000000003
711 6 9 10 -0.0006924999999999933
712 6 9 11 -0.019900000000000004
713 6 9 12 0.08819
714 6 9 13 -0.22538085
715 6 9 14 0.0514455
716 6 9 15 -0.24620650000000002
717 6 9 16 -0.16413950000000002
718 6 9 17 -0.18114
719 6 9 18 0.0038699999999999737
720 6 9 19 -0.09899000000000001
721 6 9 20 -0.047685000000000005
722 6 10 11 0.10352000000000003
723 6 10 12 0.111255
724 6 10 13 0.021694150000000002
725 6 10 14 -0.017615000000000016
726 6 10 15 -0.22738650000000005
727 6 10 16 -0.1452795
728 6 10 17 -0.11087000000000001
729 6 10 18 0.061369999999999994
730 6 10 19 -0.04550000000000001
731 6 10 20 -0.008635000000000006
732 6 11 12 -0.13141100000000003
733 6 11 13 -0.30482585000000006
734 6 11 14 -0.11800350000000003
735 6 11 15 -0.18226150000000002
736 6 11 16 -0.2677365
737 6 11 17 -0.1397745
738 6 11 18 -0.07242500000000003
739 6 11 19 -0.23397500000000004
740 6 11 20 -0.1133675
741 6 12 13 -0.21539085000000002
742 6 12 14 0.11765500000000001
743 6 12 15 -0.22664150000000002
744 6 12 16 -0.002089499999999989
745 6 12 17 -0.16514500000000001
746 6 12 18 0.21955000000000002
747 6 12 19 0.15360500000000002
748 6 12 20 -0.06489
749 6 13 14 0.18382685
750 6 13 15 0.06781935
751 6 13 16 0.08239135
752 6 13 17 -0.01881415000000001
753 6 13 18 0.32899085
754 6 13 19 0.11633085
755 6 13 20 0.06283135
756 6 14 15 -0.0807915
757 6 14 16 -0.2380145
758 6 14 17 -0.004449999999999999
759 6 14 18 0.1494295
760 6 14 19 -0.09302350000000002
761 6 14 20 0.06861
762 6 15 16 -0.111508
763 6 15 17 0.1276115
764 6 15 18 0.12987149999999997
765 6 15 19 -0.006708500000000007
766 6 15 20 0.067299
767 6 16 17 0.097377
768 6 16 18 0.3386595
769 6 16 19 0.0482845
770 6 16 20 0.20842950000000002
771 6 17 18 0.19489309999999999
772 6 17 19 -0.14455500000000002
773 6 17 20 0.14293
774 6 18 19 -0.07171999999999999
775 6 18 20 -0.1531721
776 6 19 20 0.04774400000000001
777 7 8 9 -0.07252950000000001
778 7 8 10 -0.17635099999999998
779 7 8 11 -0.2943465
780 7 8 12 -0.24939350000000002
781 7 8 13 -0.16195500000000002
782 7 8 14 0.027994999999999992
783 7 8 15 0.02936
784 7 8 16 -0.017554999999999987
785 7 8 17 -0.32751
786 7 8 18 -0.24086000000000002
787 7 8 19 -0.22519
788 7 8 20 -0.07992362
789 7 9 10 -0.13702849999999997
790 7 9 11 -0.2876015
791 7 9 12 -0.0538235
792 7 9 13 -0.12309999999999999
793 7 9 14 0.1422705
794 7 9 15 -0.07058500000000002
795 7 9 16 0.10202500000000002
796 7 9 17 -0.241945
797 7 9 18 -0.234165
798 7 9 19 -0.07824
799 7 9 20 -0.11341000000000001
800 7 10 11 -0.027845500000000006
801 7 10 12 0.10557749999999999
802 7 10 13 0.260311
803 7 10 14 0.20954600000000004
804 7 10 15 0.084571
805 7 10 16 0.25722100000000003
806 7 10 17 -0.035339
807 7 10 18 -0.040329000000000004
808 7 10 19 0.111586
809 7 10 20 0.061975999999999996
810 7 11 12 -0.005723
811 7 11 13 0.06515649999999999
812 7 11 14 0.24052300000000001
813 7 11 15 0.26106150000000006
814 7 11 16 0.2661295000000001
815 7 11 17 0.067122
816 7 11 18 -0.04275850000000002
817 7 11 19 0.0544765
818 7 11 20 0.08860900000000001
819 7 12 13 0.028903500000000016
820 7 12 14 0.3504935
821 7 12 15 0.0909935
822 7 12 16 0.4060885
823 7 12 17 -0.0839365
824 7 12 18 0.12352850000000004
825 7 12 19 0.31636850000000005
826 7 12 20 0.0113985
827 7 13 14 0.172371
828 7 13 15 0.14116
829 7 13 16 0.246275
830 7 13 17 -0.1819
831 7 13 18 -0.011324999999999998
832 7 13 19 0.0348
833 7 13 20 -0.1051745
834 7 14 15 0.0040050000000000086
835 7 14 16 -0.06267499999999998
836 7 14 17 -0.15608
837 7 14 18 -0.1794305
838 7 14 19 -0.1630985
839 7 14 20 -0.08794
840 7 15 16 -0.020964999999999994
841 7 15 17 -0.108815
842 7 15 18 -0.283785
843 7 15 19 -0.16158000000000003
844 7 15 20 -0.17404750000000002
845 7 16 17 -0.22959250000000006
846 7 16 18 -0.16554000000000005
847 7 16 19 -0.19713000000000003
