t i j k u[t]
599 5 7 12 0.08107615
600 5 7 13 -0.024534
601 5 7 14 0.12758150000000001
602 5 7 15 0.032221
603 5 7 16 -0.017539999999999993
604 5 7 17 0.103392
605 5 7 18 -0.083435
606 5 7 19 -0.039969
607 5 7 20 0.052997
608 5 8 9 0.1769895
609 5 8 10 0.04760049999999999
610 5 8 11 0.0638505
611 5 8 12 0.08028964999999998
612 5 8 13 0.1769295
613 5 8 14 -0.1202205
614 5 8 15 -0.16834499999999997
615 5 8 16 0.2807395
616 5 8 17 0.005269500000000005
617 5 8 18 -0.1439455
618 5 8 19 0.030764000000000003
619 5 8 20 0.1528945
620 5 9 10 0.0583
621 5 9 11 0.08866
622 5 9 12 -0.17235985
623 5 9 13 -0.058605
624 5 9 14 -0.008347499999999996
625 5 9 15 0.10242550000000002
626 5 9 16 -0.24433499999999994
627 5 9 17 0.004973499999999994
628 5 9 18 -0.19388199999999997
629 5 9 19 -0.023289500000000005
630 5 9 20 -0.20826999999999998
631 5 10 11 0.0024335000000000103
632 5 10 12 0.046615150000000015
633 5 10 13 -0.011206499999999996
634 5 10 14 0.10761000000000001
635 5 10 15 -0.09485949999999999
636 5 10 16 0.017547000000000007
637 5 10 17 -0.03381499999999999
638 5 10 18 -0.30439499999999997
639 5 10 19 -0.11356999999999999
640 5 10 20 -0.13013
641 5 11 12 0.02246015
642 5 11 13 -0.16060499999999997
643 5 11 14 -0.007428000000000001
644 5 11 15 -0.1364265
645 5 11 16 -0.0021755000000000025
646 5 11 17 -0.040935000000000006
647 5 11 18 -0.03912500000000001
648 5 11 19 -0.03474300000000001
649 5 11 20 -0.10497949999999999
650 5 12 13 0.06491835
651 5 12 14 0.011239850000000016
652 5 12 15 0.17454035
653 5 12 16 0.002561350000000001
654 5 12 17 0.14988734999999997
655 5 12 18 -0.14399515
656 5 12 19 0.033019849999999996
657 5 12 20 0.032048799999999995
658 5 13 14 -0.013267499999999996
659 5 13 15 -0.015609499999999998
660 5 13 16 0.10126999999999999
661 5 13 17 -0.011241000000000006
662 5 13 18 -0.1200045
663 5 13 19 -0.0562845
664 5 13 20 -0.17278000000000002
665 5 14 15 0.0343205
666 5 14 16 0.042629999999999994
667 5 14 17 0.04159299999999999
668 5 14 18 -0.193792
669 5 14 19 -0.01909385000000001
670 5 14 20 -0.25717
671 5 15 16 0.026268500000000004
672 5 15 17 -0.09994050000000002
673 5 15 18 -0.1793905
674 5 15 19 0.1747745
675 5 15 20 0.020849
676 5 16 17 0.030469499999999993
677 5 16 18 -0.198085
678 5 16 19 -0.11114
679 5 16 20 0.02811349999999999
680 5 17 18 -0.05577000000000001
681 5 17 19 -0.07389
682 5 17 20 0.03794499999999999
683 5 18 19 0.00544
684 5 18 20 0.21608
685 5 19 20 -0.19277999999999998
686 6 7 8 0.032295349999999994
687 6 7 9 0.05994085
688 6 7 10 0.008725350000000008
689 6 7 11 0.12495664999999999
690 6 7 12 0.18185035000000002
691 6 7 13 -0.05256965
692 6 7 14 0.22039085000000003
693 6 7 15 0.27818485
694 6 7 16 0.0008993500000000043
695 6 7 17 0.0010223500000000009
696 6 7 18 0.00946835
697 6 7 19 -0.13028114999999998
698 6 7 20 0.08099585000000001
699 6 8 9 0.046884499999999996
700 6 8 10 -0.18807900000000002
701 6 8 11 0.039855999999999996
702 6 8 12 0.1088
703 6 8 13 0.07662999999999999
704 6 8 14 -0.099675
705 6 8 15 0.005354999999999998
706 6 8 16 0.22691499999999998
707 6 8 17 -0.16936399999999996
708 6 8 18 -0.12330600000000001
709 6 8 19 -0.13181199999999998
710 6 8 20 0.10862949999999999
711 6 9 10 -0.04727449999999998
712 6 9 11 0.19477049999999999
713 6 9 12 -0.013744500000000003
714 6 9 13 -0.028799499999999992
715 6 9 14 0.142303
716 6 9 15 0.40623050000000005
717 6 9 16 -0.16805449999999994
718 6 9 17 -0.03955499999999999
719 6 9 18 -0.043137499999999995
720 6 9 19 -0.0557605
721 6 9 20 -0.12243
722 6 10 11 0.2141185
723 6 10 12 0.310805
724 6 10 13 0.12417349999999996
725 6 10 14 0.363835
726 6 10 15 0.31452
727 6 10 16 0.199402
728 6 10 17 0.027231000000000005
729 6 10 18 -0.04807599999999998
730 6 10 19 -0.04046649999999999
731 6 10 20 0.061284499999999985
732 6 11 12 0.074965
733 6 11 13 -0.23690999999999998
734 6 11 14 0.037112
735 6 11 15 0.06126799999999999
736 6 11 16 -0.032005500000000006
737 6 11 17 -0.191574
738 6 11 18 0.005509000000000008
739 6 11 19 -0.1733245
740 6 11 20 -0.12525
741 6 12 13 -0.0638915
742 6 12 14 0.0032750000000000058
743 6 12 15 0.31973
744 6 12 16 -0.0797735
