t i j k u[t]
904 8 14 19 0.18395999999999996
905 8 14 20 0.21185049999999994
906 8 15 16 -0.24882199999999996
907 8 15 17 -0.23472999999999997
908 8 15 18 -0.12215999999999996
909 8 15 19 -0.16889499999999993
910 8 15 20 -0.029870999999999995
911 8 16 17 -0.178423
912 8 16 18 -0.13128649999999997
913 8 16 19 -0.04798799999999999
914 8 16 20 0.11664749999999999
915 8 17 18 0.22396999999999997
916 8 17 19 0.52767
917 8 17 20 0.28552609999999995
918 8 18 19 0.21436
919 8 18 20 0.06347549999999999
920 8 19 20 0.02569049999999999
921 9 10 11 -0.02658299999999998
922 9 10 12 0.28201249999999994
923 9 10 13 0.263055
924 9 10 14 0.423735
925 9 10 15 0.408665
926 9 10 16 0.50512
927 9 10 17 0.40087699999999993
928 9 10 18 0.22912049999999998
929 9 10 19 0.0032350000000000096
930 9 10 20 0.35457999999999995
931 9 11 12 0.05834799999999996
932 9 11 13 0.298185
933 9 11 14 0.30295
934 9 11 15 0.30971499999999996
935 9 11 16 0.33533500000000005
936 9 11 17 0.065485
937 9 11 18 0.161455
938 9 11 19 -0.0019399999999999858
939 9 11 20 0.22360999999999992
940 9 12 13 0.122712
941 9 12 14 0.10228199999999997
942 9 12 15 0.106187
943 9 12 16 0.063932
944 9 12 17 0.07223199999999999
945 9 12 18 0.05443200000000001
946 9 12 19 -0.3471174999999999
947 9 12 20 0.011382000000000012
948 9 13 14 0.0023349999999999755
949 9 13 15 0.07247499999999997
950 9 13 16 0.06339499999999999
951 9 13 17 0.07876
952 9 13 18 0.12486999999999998
953 9 13 19 -0.2929885
954 9 13 20 -0.06228999999999999
955 9 14 15 0.022542999999999997
956 9 14 16 -0.0047974999999999875
957 9 14 17 -0.0006059999999999871
958 9 14 18 -0.22500934999999994
959 9 14 19 -0.3471949999999999
960 9 14 20 -0.044979999999999964
961 9 15 16 -0.22488999999999998
962 9 15 17 0.02124500000000001
963 9 15 18 -0.18408499999999994
964 9 15 19 -0.5561849999999998
965 9 15 20 -0.14283649999999998
966 9 16 17 0.05362
967 9 16 18 -0.21714350000000002
968 9 16 19 -0.45921
969 9 16 20 -0.020249999999999997
970 9 17 18 -0.09392999999999996
971 9 17 19 -0.11559499999999996
972 9 17 20 -0.0834144
973 9 18 19 -0.11100499999999996
974 9 18 20 0.012434999999999995
975 9 19 20 0.3000149999999999
976 10 11 12 -0.25024749999999996
977 10 11 13 0.008547000000000015
978 10 11 14 -0.147368
979 10 11 15 -0.125533
980 10 11 16 -0.196368
981 10 11 17 -0.361975
982 10 11 18 -0.09424849999999999
983 10 11 19 -0.031757999999999974
984 10 11 20 -0.15755299999999997
985 10 12 13 0.1416695
986 10 12 14 -0.03944049999999999
987 10 12 15 -0.0204655
988 10 12 16 -0.1591755
989 10 12 17 -0.04663249999999999
990 10 12 18 0.10732399999999997
991 10 12 19 -0.06833999999999997
992 10 12 20 -0.06118549999999998
993 10 13 14 -0.15834499999999999
994 10 13 15 -0.07313499999999998
995 10 13 16 -0.17867
996 10 13 17 -0.05906199999999998
997 10 13 18 0.15880449999999996
998 10 13 19 -0.03316849999999999
999 10 13 20 -0.153815
1000 10 14 15 0.037612999999999994
