t i j k u[t]
518 4 9 13 0.10133300000000002
519 4 9 14 0.16546300000000003
520 4 9 15 -0.063519
521 4 9 16 0.16217800000000004
522 4 9 17 0.11942825000000001
523 4 9 18 0.076579
524 4 9 19 0.04787100000000002
525 4 9 20 0.032823500000000005
526 4 10 11 -0.06357400000000002
527 4 10 12 -0.053288999999999996
528 4 10 13 0.10442100000000003
529 4 10 14 -0.028529000000000006
530 4 10 15 -0.06807700000000001
531 4 10 16 -0.06854400000000002
532 4 10 17 0.1432565
533 4 10 18 -0.05271900000000004
534 4 10 19 0.024225500000000004
535 4 10 20 0.06493750000000001
536 4 11 12 0.030452500000000014
537 4 11 13 0.11825150000000005
538 4 11 14 0.02270900000000001
539 4 11 15 -0.173208
540 4 11 16 0.027002000000000012
541 4 11 17 0.17074500000000004
542 4 11 18 0.17011
543 4 11 19 0.042300500000000005
544 4 11 20 0.17666500000000004
545 4 12 13 0.093239
546 4 12 14 0.036369000000000005
547 4 12 15 -0.07128000000000002
548 4 12 16 0.012826
549 4 12 17 0.0973535
550 4 12 18 0.14358000000000004
551 4 12 19 -0.006484500000000006
552 4 12 20 -0.11951000000000002
553 4 13 14 -0.15287500000000004
554 4 13 15 -0.15270300000000006
555 4 13 16 -0.07840895
556 4 13 17 0.02944999999999999
557 4 13 18 -0.07530340000000003
558 4 13 19 -0.16552550000000005
559 4 13 20 0.02689500000000001
560 4 14 15 -0.025583000000000005
561 4 14 16 -0.0018929999999999978
562 4 14 17 0.0205565
563 4 14 18 -0.08112500000000002
564 4 14 19 -0.13736950000000003
565 4 14 20 -0.2207
566 4 15 16 0.03597300000000002
567 4 15 17 0.1416065
568 4 15 18 0.1559945
569 4 15 19 0.014062500000000009
570 4 15 20 -0.10281700000000002
571 4 16 17 0.11680500000000002
572 4 16 18 -0.01991050000000002
573 4 16 19 0.1657305
574 4 16 20 0.005679999999999997
575 4 17 18 -0.102615
576 4 17 19 -0.14149000000000003
577 4 17 20 -0.0681665
578 4 18 19 -0.2778745
579 4 18 20 -0.190405
580 4 19 20 0.014265999999999997
581 5 6 7 0.24745610000000004
582 5 6 8 0.016015000000000015
583 5 6 9 0.15196000000000004
584 5 6 10 0.29709500000000005
585 5 6 11 0.13131755000000003
586 5 6 12 0.13157555
587 5 6 13 0.14522550000000004
588 5 6 14 0.20501000000000003
589 5 6 15 0.15600200000000003
590 5 6 16 0.08053410000000003
591 5 6 17 0.10597500000000001
592 5 6 18 0.14088300000000004
593 5 6 19 0.38817500000000005
594 5 6 20 0.25790500000000005
595 5 7 8 -0.06714960000000002
596 5 7 9 0.0009989000000000029
597 5 7 10 0.059077400000000016
598 5 7 11 -0.08161310000000001
599 5 7 12 0.08209545000000001
600 5 7 13 -0.1827766
601 5 7 14 0.11617840000000001
602 5 7 15 -0.0022901000000000024
603 5 7 16 -0.0963826
604 5 7 17 -0.026596100000000004
605 5 7 18 0.004034900000000003
606 5 7 19 -0.08094110000000002
607 5 7 20 0.12300890000000002
608 5 8 9 -0.026250000000000023
609 5 8 10 0.10262850000000001
610 5 8 11 0.0737675
611 5 8 12 -0.08344845000000002
612 5 8 13 -0.022525500000000014
613 5 8 14 0.10473
614 5 8 15 0.18825500000000003
615 5 8 16 -0.16304500000000002
616 5 8 17 0.15602500000000002
617 5 8 18 -0.023953000000000006
618 5 8 19 0.11953750000000003
619 5 8 20 0.23627100000000004
