t i j k u[t]
859 8 9 14 -0.13196349999999998
860 8 9 15 -0.286345
861 8 9 16 -0.016765000000000006
862 8 9 17 -0.304585
863 8 9 18 -0.06029000000000001
864 8 9 19 0.10008500000000002
865 8 9 20 0.24309999999999996
866 8 10 11 -0.37671150000000003
867 8 10 12 -0.1927575
868 8 10 13 -0.29522550000000003
869 8 10 14 -0.011018499999999997
870 8 10 15 0.037429999999999984
871 8 10 16 -0.070603
872 8 10 17 -0.159025
873 8 10 18 -0.020895000000000018
874 8 10 19 -0.17994
875 8 10 20 0.11702249999999997
876 8 11 12 -0.011322499999999996
877 8 11 13 -0.057607
878 8 11 14 -0.055162
879 8 11 15 -0.009558499999999998
880 8 11 16 0.05638849999999999
881 8 11 17 -0.24882349999999998
882 8 11 18 -0.009107999999999998
883 8 11 19 -0.16943349999999996
884 8 11 20 -0.011648500000000039
885 8 12 13 0.053262000000000004
886 8 12 14 0.013990500000000001
887 8 12 15 -0.12428750000000001
888 8 12 16 0.11927750000000001
889 8 12 17 -0.17769249999999998
890 8 12 18 0.02729
891 8 12 19 -0.19015949999999998
892 8 12 20 0.1704965
893 8 13 14 -0.16286799999999996
894 8 13 15 0.08203499999999998
895 8 13 16 0.2668355
896 8 13 17 -0.19971450000000002
897 8 13 18 0.18923549999999997
898 8 13 19 -0.04425449999999999
899 8 13 20 0.32953049999999995
900 8 14 15 0.28818849999999996
901 8 14 16 0.09775849999999998
902 8 14 17 -0.004556500000000008
903 8 14 18 0.0531385
904 8 14 19 -0.2175465
905 8 14 20 0.17434799999999998
906 8 15 16 -0.16157
907 8 15 17 -0.27252
908 8 15 18 -0.14677500000000002
909 8 15 19 -0.10137999999999997
910 8 15 20 0.21798949999999997
911 8 16 17 -0.1392535
912 8 16 18 -0.12332000000000001
913 8 16 19 -0.16147199999999998
914 8 16 20 0.07694999999999999
915 8 17 18 0.14110699999999998
916 8 17 19 0.11027999999999999
917 8 17 20 0.06444499999999995
918 8 18 19 -0.07129999999999997
919 8 18 20 0.17618499999999995
920 8 19 20 0.35233549999999997
921 9 10 11 -0.048415500000000014
922 9 10 12 0.33166500000000004
923 9 10 13 0.21185999999999994
924 9 10 14 0.5930849999999999
925 9 10 15 0.7959149999999999
926 9 10 16 0.418302
927 9 10 17 0.6176999999999999
928 9 10 18 0.511535
929 9 10 19 0.19211499999999998
930 9 10 20 0.34606250000000005
931 9 11 12 0.18480399999999997
932 9 11 13 0.12118249999999997
933 9 11 14 0.22064549999999997
934 9 11 15 0.4206305
935 9 11 16 0.2169975
936 9 11 17 0.19960549999999996
937 9 11 18 0.19502599999999995
938 9 11 19 -0.1256745
939 9 11 20 -0.1109045
940 9 12 13 0.035925
941 9 12 14 0.09367149999999999
942 9 12 15 0.10977500000000003
943 9 12 16 0.08376000000000001
944 9 12 17 0.07461
945 9 12 18 0.03529750000000001
946 9 12 19 -0.342527
947 9 12 20 -0.12488599999999997
948 9 13 14 -0.06584999999999998
949 9 13 15 0.3334345000000001
950 9 13 16 0.24865500000000001
951 9 13 17 0.06992499999999996
952 9 13 18 0.21458000000000002
953 9 13 19 -0.17928499999999997
954 9 13 20 0.051484999999999996
955 9 14 15 0.4425700000000001
956 9 14 16 -0.01743999999999998
957 9 14 17 0.168065
958 9 14 18 -0.01853499999999998
959 9 14 19 -0.449595
960 9 14 20 -0.2007155
961 9 15 16 -0.43115000000000003
962 9 15 17 -0.25428000000000006
963 9 15 18 -0.37283000000000005
964 9 15 19 -0.48781
965 9 15 20 -0.3114555
966 9 16 17 0.14856649999999996
967 9 16 18 -0.07979499999999998
968 9 16 19 -0.27832199999999996
969 9 16 20 -0.182915
970 9 17 18 -0.10318799999999997
971 9 17 19 -0.29438999999999993
972 9 17 20 -0.48323999999999995
973 9 18 19 -0.231675
974 9 18 20 -0.127205
975 9 19 20 0.20932050000000002
976 10 11 12 -0.19527650000000002
977 10 11 13 -0.13909300000000002
978 10 11 14 -0.4208549999999999
979 10 11 15 -0.42369999999999997
980 10 11 16 -0.24971999999999997
981 10 11 17 -0.4665100000000001
982 10 11 18 -0.36492449999999993
983 10 11 19 -0.366205
984 10 11 20 -0.5053825
985 10 12 13 0.15572999999999998
986 10 12 14 -0.16774849999999997
987 10 12 15 -0.354475
988 10 12 16 -0.0028769999999999963
989 10 12 17 -0.211425
990 10 12 18 -0.1445725
991 10 12 19 -0.202977
992 10 12 20 -0.13928349999999998
993 10 13 14 -0.44707499999999994
994 10 13 15 -0.2506204999999999
995 10 13 16 0.04221299999999999
996 10 13 17 -0.33591499999999996
997 10 13 18 -0.085095
998 10 13 19 -0.15954
999 10 13 20 -0.08271749999999999
1000 10 14 15 0.23973999999999998
1001 10 14 16 0.15734299999999998
1002 10 14 17 0.14344999999999997
1003 10 14 18 0.06301500000000002
1004 10 14 19 -0.048624999999999995
1005 10 14 20 0.046306999999999994
1006 10 15 16 -0.05353700000000001
1007 10 15 17 -0.07606499999999998
1008 10 15 18 -0.08845
1009 10 15 19 0.11599
1010 10 15 20 0.138397
1011 10 16 17 -0.0508315
1012 10 16 18 -0.17302799999999996
1013 10 16 19 -0.052134999999999994
1014 10 16 20 -0.11067550000000001
1015 10 17 18 0.0029770000000000074
1016 10 17 19 0.131195
1017 10 17 20 -0.21160249999999997
1018 10 18 19 0.08774499999999999
1019 10 18 20 0.03826749999999998
1020 10 19 20 0.05537299999999999
1021 11 12 13 0.0995465
1022 11 12 14 0.05783
1023 11 12 15 -0.1260515
1024 11 12 16 0.051566499999999994
1025 11 12 17 0.059808499999999994
1026 11 12 18 0.0250755
1027 11 12 19 -0.0320485
1028 11 12 20 0.1708225
1029 11 13 14 -0.16531299999999996
1030 11 13 15 0.033986499999999996
1031 11 13 16 0.15284
1032 11 13 17 -0.008498000000000006
1033 11 13 18 0.1407365
1034 11 13 19 0.067572
1035 11 13 20 0.283572
1036 11 14 15 0.24258499999999994
1037 11 14 16 -0.013791999999999999
1038 11 14 17 0.18910499999999997
1039 11 14 18 0.007084499999999994
1040 11 14 19 -0.103275
1041 11 14 20 0.13083450000000002
1042 11 15 16 -0.22751700000000002
1043 11 15 17 -0.033254999999999965
1044 11 15 18 -0.1472255
1045 11 15 19 0.05849499999999999
1046 11 15 20 0.2200795
1047 11 16 17 0.1659585
1048 11 16 18 -0.05782349999999999
1049 11 16 19 0.06434999999999999
1050 11 16 20 0.14498700000000003
1051 11 17 18 -0.09860849999999999
1052 11 17 19 0.030889999999999994
1053 11 17 20 -0.17273
1054 11 18 19 0.0890255
1055 11 18 20 0.1787255
1056 11 19 20 0.1945505
1057 12 13 14 -0.12359649999999996
1058 12 13 15 0.2595845
1059 12 13 16 0.20082
1060 12 13 17 0.03124
1061 12 13 18 0.21520749999999997
1062 12 13 19 0.199167
1063 12 13 20 0.21229599999999998
1064 12 14 15 0.42646649999999997
1065 12 14 16 -0.007528499999999999
1066 12 14 17 0.18712649999999997
1067 12 14 18 0.039839
1068 12 14 19 -0.013396499999999999
1069 12 14 20 0.01784199999999999
1070 12 15 16 -0.405135
1071 12 15 17 -0.21911499999999998
1072 12 15 18 -0.29835249999999996
1073 12 15 19 -0.035508000000000005
1074 12 15 20 -0.0767945
1075 12 16 17 0.15771649999999998
1076 12 16 18 -0.03133249999999999
1077 12 16 19 0.147965
1078 12 16 20 0.02573099999999999
1079 12 17 18 -0.06387549999999997
1080 12 17 19 0.12274699999999998
1081 12 17 20 -0.28374399999999994
1082 12 18 19 0.1461495
1083 12 18 20 0.032978499999999994
1084 12 19 20 -0.008320500000000002
1085 13 14 15 0.0432855
1086 13 14 16 -0.33194499999999993
1087 13 14 17 0.03229000000000001
1088 13 14 18 -0.298965
1089 13 14 19 -0.33615999999999996
1090 13 14 20 -0.31805049999999996
1091 13 15 16 -0.34637049999999997
1092 13 15 17 0.009229500000000022
1093 13 15 18 -0.25397549999999997
1094 13 15 19 0.024909499999999998
1095 13 15 20 -0.029505999999999998
1096 13 16 17 0.3272965
1097 13 16 18 -0.045720000000000004
1098 13 16 19 0.14961799999999997
1099 13 16 20 0.014254999999999995
1100 13 17 18 -0.24784299999999995
1101 13 17 19 -0.04518000000000002
1102 13 17 20 -0.46479999999999994
1103 13 18 19 0.16218999999999997
1104 13 18 20 0.03589
1105 13 19 20 -0.021449499999999993
1106 14 15 16 0.028859999999999993
1107 14 15 17 0.020225000000000003
1108 14 15 18 0.08827499999999996
1109 14 15 19 0.40435499999999996
1110 14 15 20 0.33182999999999996
1111 14 16 17 -0.0369385
1112 14 16 18 -0.07869999999999999
1113 14 16 19 0.153833
1114 14 16 20 0.000360500000000008
1115 14 17 18 0.083412
1116 14 17 19 0.32327
1117 14 17 20 -0.11445950000000002
1118 14 18 19 0.199385
1119 14 18 20 0.0549755
1120 14 19 20 -0.039559
1121 15 16 17 -0.02830350000000001
1122 15 16 18 -0.138115
1123 15 16 19 -0.22166199999999994
1124 15 16 20 -0.3026095
1125 15 17 18 0.015362000000000018
1126 15 17 19 -0.060860000000000004
1127 15 17 20 -0.4260645
1128 15 18 19 -0.11669499999999998
1129 15 18 20 -0.18857949999999998
1130 15 19 20 0.03296599999999999
1131 16 17 18 0.1251735
1132 16 17 19 0.13249849999999996
1133 16 17 20 -0.1517585
1134 16 18 19 -0.033148
1135 16 18 20 -0.024084999999999995
1136 16 19 20 0.1139135
1137 17 18 19 -0.04047299999999999
1138 17 18 20 0.25284700000000004
1139 17 19 20 0.3981705
1140 18 19 20 0.1048505
